X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.16,-0.17,1.01,8227,10534,,,,3,,,
0.17,-0.17,1.01,8253,10558,,,,3,,,
0.17,-0.19,0.9,8230,10519,,,,3,,,
0.21,-0.17,1.04,8292,10540,,,,3,,,
0.21,-0.16,1.02,8192,10556,,,,3,,,
0.19,-0.17,0.96,8282,10592,,,,3,,,
0.16,-0.19,1.04,8239,10568,,,,3,,,
0.13,-0.19,0.96,8224,10529,,,,3,,,
0.2,-0.16,0.99,8281,10555,,,,3,,,
0.19,-0.16,0.98,8296,10612,,,,3,,,
0.14,-0.17,1.01,8193,10588,,,,3,,,
0.14,-0.17,1.04,8235,10601,,,,3,,,
0.16,-0.17,1.09,8258,10600,,,,3,,,
0.2,-0.16,1.02,8261,10520,,,,3,,,
0.16,-0.16,1,8298,10614,,,,3,,,
0.16,-0.2,0.99,8242,10594,,,,3,,,
0.15,-0.19,1.01,8239,10560,,,,3,,,
0.16,-0.19,1,8226,10514,,,,3,,,
0.15,-0.19,0.95,8283,108222,,,,3,,,
0.14,-0.19,1,8288,10541,,,,3,,,
0.15,-0.19,1.05,8273,10516,,,,3,,,
0.17,-0.17,1.05,8285,10564,,,,3,,,
0.17,-0.19,1.02,8238,10544,,,,3,,,
0.16,-0.17,1,8275,10541,,,,3,,,
0.16,-0.19,1.01,8252,10562,,,,3,,,
0.17,-0.19,0.99,8265,10541,,,,3,,,
0.17,-0.17,0.96,8286,10538,,,,3,,,
0.17,-0.17,1.1,8283,10516,,,,3,,,
0.15,-0.19,0.96,8237,10590,,,,3,,,
0.19,-0.17,1,8273,10539,,,,3,,,
0.2,-0.16,0.99,8257,10541,,,,3,,,
0.19,-0.19,1.01,8218,10538,,,,3,,,
0.19,-0.19,1,8272,10578,,,,3,,,
0.16,-0.15,1.02,8211,10536,,,,3,,,
0.17,-0.17,1.01,8296,10599,,,,3,,,
0.15,-0.17,1.01,8221,10564,,,,3,,,
0.15,-0.17,1.02,8255,10504,,,,3,,,
0.16,-0.17,1.01,8298,10617,,,,3,,,
0.19,-0.17,0.99,8245,10626,,,,3,,,
0.17,-0.19,0.95,8217,10583,,,,3,,,
0.15,-0.2,1,8283,10587,,,,3,,,
0.14,-0.17,0.96,8251,10609,,,,3,,,
0.15,-0.17,1.02,8286,10628,,,,3,,,
0.16,-0.19,0.99,8238,10538,,,,3,,,
0.17,-0.19,1,8282,10568,,,,3,,,
0.16,-0.19,0.99,8237,10612,,,,3,,,
0.2,-0.19,1.01,8271,10570,,,,3,,,
0.15,-0.17,1,8250,10612,,,,3,,,
0.2,-0.17,1.02,8237,10547,,,,3,,,
0.17,-0.19,1.01,8257,10624,,,,3,,,
0.15,-0.17,0.96,8207,10585,,,,3,,,
0.16,-0.19,1.02,8254,10584,,,,3,,,
0.17,-0.17,1.02,8230,10636,,,,3,,,
0.19,-0.17,0.95,8227,10590,,,,3,,,
0.2,-0.17,0.96,8288,10619,,,,3,,,
0.16,-0.19,0.98,8211,10534,,,,3,,,
0.19,-0.19,1,8240,10593,,,,3,,,
0.17,-0.16,1.01,8215,10615,,,,3,,,
0.17,-0.19,0.98,8241,10558,,,,3,,,
0.17,-0.15,1.01,8287,10633,,,,3,,,
0.15,-0.19,1.01,8247,10554,,,,3,,,
0.19,-0.19,1.04,8278,10576,,,,3,,,
0.19,-0.19,1.05,8279,10524,,,,3,,,
0.16,-0.19,0.93,8262,10598,,,,3,,,
0.17,-0.19,0.99,8252,10575,,,,3,,,
0.17,-0.15,0.98,8303,10544,,,,3,,,
0.17,-0.14,0.94,8244,10666,,,,3,,,
0.16,-0.17,0.99,8248,10557,,,,3,,,
0.16,-0.2,0.98,8279,10558,,,,3,,,
0.15,-0.2,0.96,8303,10612,,,,3,,,
0.16,-0.19,1.01,8211,10541,,,,3,,,
0.16,-0.16,1.01,8293,10610,,,,3,,,
0.16,-0.19,1.06,8247,10640,,,,3,,,
0.16,-0.17,0.99,8236,10580,,,,3,,,
0.17,-0.17,0.94,8284,10534,,,,3,,,
0.15,-0.19,0.95,8296,10606,,,,3,,,
0.17,-0.17,0.98,8223,10559,,,,3,,,
0.14,-0.17,1,8204,10553,,,,3,,,
0.2,-0.2,1.04,8275,10570,,,,3,,,
0.2,-0.17,1.06,8223,10563,,,,3,,,
0.16,-0.17,1.04,8230,10531,,,,3,,,
0.15,-0.17,0.99,8263,10648,,,,3,,,
0.16,-0.17,1.01,8234,10573,,,,3,,,
0.16,-0.19,1.02,8264,10583,,,,3,,,
0.15,-0.19,1.01,8219,10568,,,,3,,,
0.15,-0.17,0.98,8302,10630,,,,3,,,
0.14,-0.19,0.98,8232,10583,,,,3,,,
0.15,-0.19,0.95,8257,10574,,,,3,,,
0.16,-0.19,1,8289,10563,,,,3,,,
0.15,-0.17,1,8208,10612,,,,3,,,
0.16,-0.2,0.98,8247,10604,,,,3,,,
0.16,-0.17,0.98,8256,10621,,,,3,,,
0.14,-0.17,1,8220,10542,,,,3,,,
0.17,-0.17,1.01,8258,10576,,,,3,,,
0.14,-0.16,0.98,8261,10556,,,,3,,,
0.17,-0.19,0.93,8305,10607,,,,3,,,
0.17,-0.16,0.99,8240,10641,,,,3,,,
0.15,-0.2,1.04,8227,10582,,,,3,,,
0.13,-0.19,1.02,8262,10558,,,,3,,,
0.2,-0.19,1.01,8228,10622,,,,3,,,
0.2,-0.17,1.02,8248,10620,,,,3,,,
0.16,-0.16,1.05,8275,10622,,,,3,,,
0.19,-0.19,1.04,8217,10587,,,,3,,,
0.15,-0.19,0.96,8238,10587,,,,3,,,
0.15,-0.2,1.02,8300,10604,,,,3,,,
0.17,-0.16,1,8232,10638,,,,3,,,
0.15,-0.17,1.06,8268,10595,,,,3,,,
0.16,-0.17,0.96,8283,10551,,,,3,,,
0.19,-0.17,1,8266,10646,,,,3,,,
0.14,-0.17,1.04,8249,10573,,,,3,,,
0.15,-0.16,1.04,8293,10598,,,,3,,,
0.14,-0.19,1.02,8230,10565,,,,3,,,
0.15,-0.16,1.04,8271,10578,,,,3,,,
0.16,-0.17,1.02,8245,10540,,,,3,,,
0.15,-0.19,0.96,8264,10557,,,,3,,,
0.16,-0.17,1.01,8274,10619,,,,3,,,
0.16,-0.19,1.01,8291,10582,,,,3,,,
0.16,-0.19,0.99,8247,10589,,,,3,,,
0.15,-0.17,0.99,8222,10517,,,,3,,,
0.15,-0.17,0.95,8288,10541,,,,3,,,
0.16,-0.19,0.98,8273,10516,,,,3,,,
0.16,-0.19,1.04,8285,10564,,,,3,,,
0.19,-0.17,1.02,8238,10544,,,,3,,,
0.16,-0.19,1,8275,10541,,,,3,,,
0.14,-0.17,1.01,8252,10562,,,,3,,,
0.14,-0.16,0.99,8265,10541,,,,3,,,
0.17,-0.19,0.96,8286,10538,,,,3,,,
0.17,-0.17,1.09,8283,10516,,,,3,,,
0.17,-0.19,0.93,8237,10590,,,,3,,,
0.16,-0.19,1,8273,10539,,,,3,,,
0.16,-0.19,1.02,8257,10541,,,,3,,,
0.16,-0.17,1,8218,10538,,,,3,,,
0.17,-0.2,1.02,8272,10578,,,,3,,,
0.17,-0.19,1.01,8211,10536,,,,3,,,
0.15,-0.19,0.98,8296,10599,,,,3,,,
0.15,-0.19,1,8221,10564,,,,3,,,
0.1,-0.19,0.96,8255,10504,,,,3,,,
0.16,-0.17,1.02,8298,10617,,,,3,,,
0.17,-0.16,0.98,8245,10626,,,,3,,,
0.14,-0.16,0.99,8217,10583,,,,3,,,
0.17,-0.17,1,8283,10587,,,,3,,,
0.17,-0.17,1,8251,10609,,,,3,,,
0.16,-0.19,1.01,8286,10628,,,,3,,,
0.19,-0.16,0.98,8238,10538,,,,3,,,
0.16,-0.19,0.98,8282,10568,,,,3,,,
0.15,-0.19,1.06,8237,10612,,,,3,,,
0.15,-0.19,0.96,8271,10570,,,,3,,,
0.13,-0.17,0.99,8250,10612,,,,3,,,
0.17,-0.16,1.05,8237,10547,,,,3,,,
0.16,-0.19,1.02,8257,10624,,,,3,,,
0.14,-0.17,1.02,8207,10585,,,,3,,,
0.14,-0.19,1.04,8254,10584,,,,3,,,
0.14,-0.19,0.99,8230,10636,,,,3,,,
0.17,-0.19,1.01,8227,10590,,,,3,,,
0.16,-0.16,0.99,8288,10619,,,,3,,,
0.16,-0.17,1.06,8211,10534,,,,3,,,
0.16,-0.19,0.91,8240,10593,,,,3,,,
0.19,-0.17,0.95,8215,10615,,,,3,,,
0.15,-0.15,0.96,8241,10558,,,,3,,,
0.17,-0.2,1,8287,10633,,,,3,,,
0.14,-0.15,0.93,8247,10554,,,,3,,,
0.15,-0.17,0.96,8278,10576,,,,3,,,
0.19,-0.19,1.05,8279,10524,,,,3,,,
0.16,-0.19,0.93,8262,10598,,,,3,,,
0.17,-0.19,0.99,8252,10575,,,,3,,,
0.17,-0.15,0.98,8303,10544,,,,3,,,
0.17,-0.14,0.94,8244,10666,,,,3,,,
0.16,-0.17,0.99,8248,10557,,,,3,,,
0.16,-0.2,0.98,8279,10558,,,,3,,,
0.15,-0.2,0.96,8303,10612,,,,3,,,
0.16,-0.19,1.01,8211,10541,,,,3,,,
0.16,-0.16,1.01,8293,10610,,,,3,,,
0.16,-0.19,1.06,8247,10640,,,,3,,,
0.16,-0.17,0.99,8236,10580,,,,3,,,
0.17,-0.17,0.94,8284,10534,,,,3,,,
0.15,-0.19,0.95,8296,10606,,,,3,,,
0.17,-0.17,0.98,8223,10559,,,,3,,,
0.14,-0.17,1,8204,10553,,,,3,,,
0.2,-0.2,1.04,8275,10570,,,,3,,,
0.2,-0.17,1.06,8223,10563,,,,3,,,
0.16,-0.17,1.04,8230,10531,,,,3,,,
0.15,-0.17,0.99,8263,10648,,,,3,,,
0.16,-0.17,1.01,8234,10573,,,,3,,,
0.16,-0.19,1.02,8264,10583,,,,3,,,
0.15,-0.19,1.01,8219,10568,,,,3,,,
0.15,-0.17,0.98,8302,10630,,,,3,,,
0.14,-0.19,0.98,8232,10583,,,,3,,,
0.15,-0.19,0.95,8257,10574,,,,3,,,
0.16,-0.19,1,8289,10563,,,,3,,,
0.15,-0.17,1,8208,10612,,,,3,,,
0.16,-0.2,0.98,8247,10604,,,,3,,,
0.16,-0.17,0.98,8256,10621,,,,3,,,
0.14,-0.17,1,8220,10542,,,,3,,,
0.17,-0.17,1.01,8258,10576,,,,3,,,
0.14,-0.16,0.98,8261,10556,,,,3,,,
0.17,-0.19,0.93,8305,10607,,,,3,,,
0.17,-0.16,0.99,8240,10641,,,,3,,,
0.15,-0.2,1.04,8227,10582,,,,3,,,
0.13,-0.19,1.02,8262,10558,,,,3,,,
0.2,-0.19,1.01,8228,10622,,,,3,,,
0.2,-0.17,1.02,8248,10620,,,,3,,,
0.16,-0.16,1.05,8275,10622,,,,3,,,
0.19,-0.19,1.04,8217,10587,,,,3,,,
0.15,-0.19,0.96,8238,10587,,,,3,,,
0.15,-0.2,1.02,8300,10604,,,,3,,,
0.17,-0.16,1,8232,10638,,,,3,,,
0.15,-0.17,1.06,8268,10595,,,,3,,,
0.16,-0.17,0.96,8283,10551,,,,3,,,
0.19,-0.17,1,8266,10646,,,,3,,,
0.14,-0.17,1.04,8249,10573,,,,3,,,
0.15,-0.16,1.04,8293,10598,,,,3,,,
0.14,-0.19,1.02,8230,10565,,,,3,,,
0.15,-0.16,1.04,8271,10578,,,,3,,,
0.16,-0.17,1.02,8245,10540,,,,3,,,
0.15,-0.19,0.96,8264,10557,,,,3,,,
0.16,-0.17,1.01,8274,10619,,,,3,,,
0.16,-0.19,1.01,8291,10582,,,,3,,,
0.16,-0.19,0.99,8247,10589,,,,3,,,
0.15,-0.17,0.99,8253,10603,,,,3,,,
0.15,-0.17,0.95,8215,10543,,,,3,,,
0.16,-0.19,0.98,8292,10598,,,,3,,,
0.16,-0.19,1.04,8233,10570,,,,3,,,
0.19,-0.17,1.02,8297,10589,,,,3,,,
0.16,-0.19,1,8244,10591,,,,3,,,
0.14,-0.17,1.01,8283,10607,,,,3,,,
0.14,-0.16,0.99,8253,10560,,,,3,,,
0.17,-0.19,0.96,8249,10582,,,,3,,,
0.17,-0.17,1.09,8236,10629,,,,3,,,
0.17,-0.19,0.93,8261,10546,,,,3,,,
0.16,-0.19,1,8300,10603,,,,3,,,
0.16,-0.19,1.02,8259,10597,,,,3,,,
0.16,-0.17,1,8260,10588,,,,3,,,
0.17,-0.2,1.02,8224,10584,,,,3,,,
0.17,-0.19,1.01,8301,10605,,,,3,,,
0.15,-0.19,0.98,8219,10622,,,,3,,,
0.15,-0.19,1,8248,10575,,,,3,,,
0.1,-0.19,0.96,8245,10582,,,,3,,,
0.16,-0.17,1.02,8285,10586,,,,3,,,
0.17,-0.16,0.98,8233,10591,,,,3,,,
0.14,-0.16,0.99,8292,10615,,,,3,,,
0.17,-0.17,1,8225,10613,,,,3,,,
0.17,-0.17,1,8262,10556,,,,3,,,
0.16,-0.19,1.01,8307,10538,,,,3,,,
0.19,-0.16,0.98,8251,10662,,,,3,,,
0.16,-0.19,0.98,8243,10559,,,,3,,,
0.15,-0.19,1.06,8284,10581,,,,3,,,
0.15,-0.19,0.96,8241,10634,,,,3,,,
0.13,-0.17,0.99,8251,10661,,,,3,,,
0.17,-0.16,1.05,8276,10610,,,,3,,,
0.16,-0.19,1.02,8256,10568,,,,3,,,
0.14,-0.17,1.02,8302,10568,,,,3,,,
0.14,-0.19,1.04,8258,10656,,,,3,,,
0.14,-0.19,0.99,8249,10552,,,,3,,,
0.17,-0.19,1.01,8255,10621,,,,3,,,
0.16,-0.16,0.99,8250,10561,,,,3,,,
0.16,-0.17,1.06,8292,10543,,,,3,,,
0.16,-0.19,0.91,8253,10614,,,,3,,,
0.19,-0.17,0.95,8281,10563,,,,3,,,
0.15,-0.15,0.96,8314,10559,,,,3,,,
0.17,-0.2,1,8244,10583,,,,3,,,
0.14,-0.15,0.93,8295,10572,,,,3,,,
0.15,-0.17,0.96,8254,10607,,,,3,,,
0.17,-0.2,1.01,8253,10611,,,,3,,,
0.19,-0.15,0.98,8280,10579,,,,3,,,
0.16,-0.17,1.01,8267,10589,,,,3,,,
0.17,-0.19,0.98,8241,10578,,,,3,,,
0.14,-0.2,0.96,8304,10574,,,,3,,,
0.13,-0.19,1,8217,10549,,,,3,,,
0.16,-0.19,0.99,8286,10598,,,,3,,,
0.17,-0.17,1.05,8243,10558,,,,3,,,
0.16,-0.17,0.98,8204,10518,,,,3,,,
0.17,-0.19,1.01,8282,10532,,,,3,,,
0.14,-0.19,1.04,8226,10525,,,,3,,,
0.17,-0.19,1.01,8224,10534,,,,3,,,
0.15,-0.16,1.02,8256,10550,,,,3,,,
0.14,-0.2,1.01,8289,10526,,,,3,,,
0.14,-0.17,1.02,8233,10515,,,,3,,,
0.13,-0.19,1.01,8211,10498,,,,3,,,
0.14,-0.19,0.99,8203,10520,,,,3,,,
0.17,-0.19,1.01,8284,10544,,,,3,,,
0.14,-0.19,0.99,8208,10553,,,,3,,,
0.15,-0.17,1.02,8228,10496,,,,3,,,
0.13,-0.19,1.06,8245,10563,,,,3,,,
0.15,-0.17,0.96,8246,10496,,,,3,,,
0.1,-0.17,1.02,8296,10564,,,,3,,,
0.15,-0.17,1.04,8291,10562,,,,3,,,
0.16,-0.2,0.99,8208,10522,,,,3,,,
0.13,-0.17,1,8237,10476,,,,3,,,
0.19,-0.17,0.98,8271,10475,,,,3,,,
0.16,-0.17,1,8246,10559,,,,3,,,
0.17,-0.19,1.02,8207,10492,,,,3,,,
0.15,-0.16,0.99,8243,10534,,,,3,,,
0.14,-0.16,0.99,8212,10499,,,,3,,,
0.19,-0.17,1.05,8305,10584,,,,3,,,
0.19,-0.19,1.01,8229,10567,,,,3,,,
0.15,-0.17,0.98,8273,10564,,,,3,,,
0.13,-0.19,0.99,8230,10603,,,,3,,,
0.17,-0.19,1.02,8238,10604,,,,3,,,
0.14,-0.19,0.93,8290,10607,,,,3,,,
0.14,-0.19,0.99,8233,10587,,,,3,,,
0.14,-0.19,0.95,8218,10568,,,,3,,,
0.15,-0.19,0.99,8229,10560,,,,3,,,
0.13,-0.19,1.01,8287,10557,,,,3,,,
0.11,-0.19,1.01,8223,10545,,,,3,,,
0.14,-0.17,1.02,8225,10501,,,,3,,,
0.14,-0.19,1.05,8246,10492,,,,3,,,
0.15,-0.19,0.99,8275,10603,,,,3,,,
0.16,-0.19,1.02,8216,10535,,,,3,,,
0.15,-0.19,1.02,8283,10501,,,,3,,,
0.15,-0.19,0.98,8259,10595,,,,3,,,
0.16,-0.17,0.98,8232,10524,,,,3,,,
0.16,-0.19,1.06,8286,10533,,,,3,,,
0.17,-0.2,1.02,8239,10584,,,,3,,,
0.15,-0.19,0.96,8294,10576,,,,3,,,
0.15,-0.19,0.96,8278,10557,,,,3,,,
0.17,-0.16,1.02,8259,10565,,,,3,,,
0.16,-0.16,0.96,8278,10561,,,,3,,,
0.17,-0.19,1,8295,10565,,,,3,,,
0.16,-0.19,0.98,8222,10517,,,,3,,,
0.15,-0.19,1.02,8288,10541,,,,3,,,
0.15,-0.17,1.01,8273,10516,,,,3,,,
0.17,-0.17,0.99,8285,10564,,,,3,,,
0.17,-0.19,1.08,8238,10544,,,,3,,,
0.17,-0.19,1.02,8275,10541,,,,3,,,
0.17,-0.17,0.98,8252,10562,,,,3,,,
0.15,-0.19,0.95,8265,10541,,,,3,,,
0.14,-0.16,0.99,8286,10538,,,,3,,,
0.15,-0.17,1.08,8283,10516,,,,3,,,
0.17,-0.17,1.01,8237,10590,,,,3,,,
0.15,-0.17,1.05,8273,10539,,,,3,,,
0.16,-0.16,0.96,8257,10541,,,,3,,,
0.15,-0.19,0.99,8218,10538,,,,3,,,
0.15,-0.17,0.99,8272,10578,,,,3,,,
0.15,-0.19,1,8211,10536,,,,3,,,
0.14,-0.19,1.04,8296,10599,,,,3,,,
0.14,-0.17,1.06,8221,10564,,,,3,,,
0.17,-0.19,0.98,8255,10504,,,,3,,,
0.16,-0.17,0.96,8298,10617,,,,3,,,
0.15,-0.16,0.98,8245,10626,,,,3,,,
0.15,-0.19,1.08,8217,10583,,,,3,,,
0.15,-0.19,1.05,8283,10587,,,,3,,,
0.14,-0.17,1.02,8251,10609,,,,3,,,
0.11,-0.19,1.01,8286,10628,,,,3,,,
0.17,-0.14,1.04,8238,10538,,,,3,,,
0.19,-0.19,1.05,8282,10568,,,,3,,,
0.16,-0.19,0.93,8237,10612,,,,3,,,
0.17,-0.19,0.99,8271,10570,,,,3,,,
0.17,-0.15,0.98,8250,10612,,,,3,,,
0.17,-0.14,0.94,8237,10547,,,,3,,,
0.16,-0.17,0.99,8257,10624,,,,3,,,
0.16,-0.2,0.98,8207,10585,,,,3,,,
0.15,-0.2,0.96,8254,10584,,,,3,,,
0.16,-0.19,1.01,8230,10636,,,,3,,,
0.16,-0.16,1.01,8227,10590,,,,3,,,
0.16,-0.19,1.06,8288,10619,,,,3,,,
0.16,-0.17,0.99,8211,10534,,,,3,,,
0.17,-0.17,0.94,8240,10593,,,,3,,,
0.15,-0.19,0.95,8215,10615,,,,3,,,
0.17,-0.17,0.98,8241,10558,,,,3,,,
0.14,-0.17,1,8287,10633,,,,3,,,
0.2,-0.2,1.04,8247,10554,,,,3,,,
0.2,-0.17,1.06,8278,10576,,,,3,,,
0.16,-0.17,1.04,8279,10524,,,,3,,,
0.15,-0.17,0.99,8262,10598,,,,3,,,
0.16,-0.17,1.01,8252,10575,,,,3,,,
0.16,-0.19,1.02,8303,10544,,,,3,,,
0.15,-0.19,1.01,8244,10666,,,,3,,,
0.15,-0.17,0.98,8248,10557,,,,3,,,
0.14,-0.19,0.98,8279,10558,,,,3,,,
0.15,-0.19,0.95,8303,10612,,,,3,,,
0.16,-0.19,1,8211,10541,,,,3,,,
0.15,-0.17,1,8293,10610,,,,3,,,
0.16,-0.2,0.98,8247,10640,,,,3,,,
0.16,-0.17,0.98,8236,10580,,,,3,,,
0.14,-0.17,1,8284,10534,,,,3,,,
0.17,-0.17,1.01,8296,10606,,,,3,,,
0.14,-0.16,0.98,8223,10559,,,,3,,,
0.17,-0.19,0.93,8204,10553,,,,3,,,
0.17,-0.16,0.99,8275,10570,,,,3,,,
0.15,-0.2,1.04,8223,10563,,,,3,,,
0.13,-0.19,1.02,8230,10531,,,,3,,,
0.2,-0.19,1.01,8263,10648,,,,3,,,
0.2,-0.17,1.02,8234,10573,,,,3,,,
0.16,-0.16,1.05,8264,10583,,,,3,,,
0.19,-0.19,1.04,8219,10568,,,,3,,,
0.15,-0.19,0.96,8302,10630,,,,3,,,
0.15,-0.2,1.02,8232,10583,,,,3,,,
0.17,-0.16,1,8257,10574,,,,3,,,
0.15,-0.17,1.06,8289,10563,,,,3,,,
0.16,-0.17,0.96,8208,10612,,,,3,,,
0.19,-0.17,1,8247,10604,,,,3,,,
0.14,-0.17,1.04,8256,10621,,,,3,,,
0.15,-0.16,1.04,8220,10542,,,,3,,,
0.14,-0.19,1.02,8258,10576,,,,3,,,
0.15,-0.16,1.04,8261,10556,,,,3,,,
0.16,-0.17,1.02,8305,10607,,,,3,,,
0.15,-0.19,0.96,8240,10641,,,,3,,,
0.16,-0.17,1.01,8227,10582,,,,3,,,
0.16,-0.19,1.01,8262,10558,,,,3,,,
0.16,-0.19,0.99,8228,10622,,,,3,,,
0.15,-0.17,0.99,8248,10620,,,,3,,,
0.15,-0.17,0.95,8275,10622,,,,3,,,
0.16,-0.19,0.98,8217,10587,,,,3,,,
0.16,-0.19,1.04,8238,10587,,,,3,,,
0.19,-0.17,1.02,8300,10604,,,,3,,,
0.16,-0.19,1,8232,10638,,,,3,,,
0.14,-0.17,1.01,8268,10595,,,,3,,,
0.14,-0.16,0.99,8283,10551,,,,3,,,
0.17,-0.19,0.96,8266,10646,,,,3,,,
0.17,-0.17,1.09,8249,10573,,,,3,,,
0.17,-0.19,0.93,8293,10598,,,,3,,,
0.16,-0.19,1,8230,10565,,,,3,,,
0.16,-0.19,1.02,8271,10578,,,,3,,,
0.16,-0.17,1,8245,10540,,,,3,,,
0.17,-0.2,1.02,8264,10557,,,,3,,,
0.17,-0.19,1.01,8274,10619,,,,3,,,
0.15,-0.19,0.98,8291,10582,,,,3,,,
0.15,-0.19,1,8247,10589,,,,3,,,
0.1,-0.19,0.96,8253,10603,,,,3,,,
0.16,-0.17,1.02,8215,10543,,,,3,,,
0.17,-0.16,0.98,8292,10598,,,,3,,,
0.14,-0.16,0.99,8233,10570,,,,3,,,
0.17,-0.17,1,8297,10589,,,,3,,,
0.17,-0.17,1,8244,10591,,,,3,,,
0.16,-0.19,1.01,8283,10607,,,,3,,,
0.19,-0.16,0.98,8253,10560,,,,3,,,
0.16,-0.19,0.98,8249,10582,,,,3,,,
0.15,-0.19,1.06,8236,10629,,,,3,,,
0.15,-0.19,0.96,8261,10546,,,,3,,,
0.13,-0.17,0.99,8300,10603,,,,3,,,
0.17,-0.16,1.05,8259,10597,,,,3,,,
0.16,-0.19,1.02,8260,10588,,,,3,,,
0.14,-0.17,1.02,8224,10584,,,,3,,,
0.14,-0.19,1.04,8301,10605,,,,3,,,
0.14,-0.19,0.99,8219,10622,,,,3,,,
0.17,-0.19,1.01,8248,10575,,,,3,,,
0.16,-0.16,0.99,8245,10582,,,,3,,,
0.16,-0.17,1.06,8285,10586,,,,3,,,
0.16,-0.19,0.91,8233,10591,,,,3,,,
0.19,-0.17,0.95,8292,10615,,,,3,,,
0.15,-0.15,0.96,8225,10613,,,,3,,,
0.17,-0.2,1,8262,10556,,,,3,,,
0.14,-0.15,0.93,8307,10538,,,,3,,,
0.15,-0.17,0.96,8251,10662,,,,3,,,
0.17,-0.2,1.01,8243,10559,,,,3,,,
0.19,-0.15,0.98,8284,10581,,,,3,,,
0.16,-0.17,1.01,8241,10634,,,,3,,,
0.17,-0.19,0.98,8251,10661,,,,3,,,
0.14,-0.2,0.96,8276,10610,,,,3,,,
0.13,-0.19,1,8256,10568,,,,3,,,
0.16,-0.19,0.99,8302,10568,,,,3,,,
0.17,-0.17,1.05,8258,10656,,,,3,,,
0.16,-0.17,0.98,8249,10552,,,,3,,,
0.17,-0.19,1.01,8255,10621,,,,3,,,
0.14,-0.19,1.04,8250,10561,,,,3,,,
0.17,-0.19,1.01,8292,10543,,,,3,,,
0.15,-0.16,1.02,8253,10614,,,,3,,,
0.14,-0.2,1.01,8281,10563,,,,3,,,
0.14,-0.17,1.02,8314,10559,,,,3,,,
0.13,-0.19,1.01,8244,10583,,,,3,,,
0.14,-0.19,0.99,8295,10572,,,,3,,,
0.17,-0.19,1.01,8254,10607,,,,3,,,
0.14,-0.19,0.99,8253,10611,,,,3,,,
0.15,-0.17,1.02,8280,10579,,,,3,,,
0.13,-0.19,1.06,8267,10589,,,,3,,,
0.15,-0.17,0.96,8241,10578,,,,3,,,
0.1,-0.17,1.02,8304,10574,,,,3,,,
0.15,-0.17,1.04,8217,10549,,,,3,,,
0.16,-0.2,0.99,8286,10598,,,,3,,,
0.13,-0.17,1,8243,10558,,,,3,,,
0.19,-0.17,0.98,8204,10518,,,,3,,,
0.16,-0.17,1,8282,10532,,,,3,,,
0.17,-0.19,1.02,8226,10525,,,,3,,,
0.15,-0.16,0.99,8224,10534,,,,3,,,
0.14,-0.16,0.99,8256,10550,,,,3,,,
0.19,-0.17,1.05,8289,10526,,,,3,,,
0.19,-0.19,1.01,8233,10515,,,,3,,,
0.15,-0.17,0.98,8211,10498,,,,3,,,
0.13,-0.19,0.99,8203,10520,,,,3,,,
0.17,-0.19,1.02,8284,10544,,,,3,,,
0.14,-0.19,0.93,8208,10553,,,,3,,,
0.14,-0.19,0.99,8228,10496,,,,3,,,
0.14,-0.19,0.95,8245,10563,,,,3,,,
0.15,-0.19,0.99,8246,10496,,,,3,,,
0.13,-0.19,1.01,8296,10564,,,,3,,,
0.11,-0.19,1.01,8291,10562,,,,3,,,
0.14,-0.17,1.02,8208,10522,,,,3,,,
0.14,-0.19,1.05,8237,10476,,,,3,,,
0.15,-0.19,0.99,8271,10475,,,,3,,,
0.16,-0.19,1.02,8246,10559,,,,3,,,
0.15,-0.19,1.02,8207,10492,,,,3,,,
0.15,-0.19,0.98,8243,10534,,,,3,,,
0.16,-0.17,0.98,8212,10499,,,,3,,,
0.16,-0.19,1.06,8305,10584,,,,3,,,
0.17,-0.2,1.02,8229,10567,,,,3,,,
0.15,-0.19,0.96,8273,10564,,,,3,,,
0.15,-0.19,0.96,8230,10603,,,,3,,,
0.17,-0.16,1.02,8238,10604,,,,3,,,
0.16,-0.16,0.96,8290,10607,,,,3,,,
0.17,-0.19,1,8233,10587,,,,3,,,
0.16,-0.19,0.98,8218,10568,,,,3,,,
0.15,-0.19,1.02,8229,10560,,,,3,,,
0.15,-0.17,1.01,8287,10557,,,,3,,,
0.17,-0.17,0.99,8223,10545,,,,3,,,
0.17,-0.19,1.08,8225,10501,,,,3,,,
0.17,-0.19,1.02,8246,10492,,,,3,,,
0.17,-0.17,0.98,8275,10603,,,,3,,,
0.15,-0.19,0.95,8216,10535,,,,3,,,
0.14,-0.16,0.99,8283,10501,,,,3,,,
0.15,-0.17,1.08,8259,10595,,,,3,,,
0.17,-0.17,1.01,8232,10524,,,,3,,,
0.15,-0.17,1.05,8286,10533,,,,3,,,
0.16,-0.16,0.96,8239,10584,,,,3,,,
0.15,-0.19,0.99,8294,10576,,,,3,,,
0.15,-0.17,0.99,8278,10557,,,,3,,,
0.15,-0.19,1,8259,10565,,,,3,,,
0.14,-0.19,1.04,8278,10561,,,,3,,,
0.14,-0.17,1.06,8295,10565,,,,3,,,
0.17,-0.19,0.98,8235,10497,,,,3,,,
0.16,-0.17,0.96,8227,10501,,,,3,,,
